split,image,label,source_dataset,source_split,source_image,source_label,box_count,has_objects
train,data/yolo/ad_surface_v3_finetune/images/train/144.png,data/yolo/ad_surface_v3_finetune/labels/train/144.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/144.png,data/yolo/ad_surface_v2/labels/train/144.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/145.png,data/yolo/ad_surface_v3_finetune/labels/train/145.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/145.png,data/yolo/ad_surface_v2/labels/train/145.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/146.png,data/yolo/ad_surface_v3_finetune/labels/train/146.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/146.png,data/yolo/ad_surface_v2/labels/train/146.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/147.png,data/yolo/ad_surface_v3_finetune/labels/train/147.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/147.png,data/yolo/ad_surface_v2/labels/train/147.txt,5,1
train,data/yolo/ad_surface_v3_finetune/images/train/148.png,data/yolo/ad_surface_v3_finetune/labels/train/148.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/148.png,data/yolo/ad_surface_v2/labels/train/148.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/149.png,data/yolo/ad_surface_v3_finetune/labels/train/149.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/149.png,data/yolo/ad_surface_v2/labels/train/149.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/152.png,data/yolo/ad_surface_v3_finetune/labels/train/152.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/152.png,data/yolo/ad_surface_v2/labels/train/152.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/153.png,data/yolo/ad_surface_v3_finetune/labels/train/153.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/153.png,data/yolo/ad_surface_v2/labels/train/153.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/154.png,data/yolo/ad_surface_v3_finetune/labels/train/154.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/154.png,data/yolo/ad_surface_v2/labels/train/154.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/156.png,data/yolo/ad_surface_v3_finetune/labels/train/156.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/156.png,data/yolo/ad_surface_v2/labels/train/156.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/157.png,data/yolo/ad_surface_v3_finetune/labels/train/157.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/157.png,data/yolo/ad_surface_v2/labels/train/157.txt,8,1
train,data/yolo/ad_surface_v3_finetune/images/train/159.png,data/yolo/ad_surface_v3_finetune/labels/train/159.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/159.png,data/yolo/ad_surface_v2/labels/train/159.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/160.png,data/yolo/ad_surface_v3_finetune/labels/train/160.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/160.png,data/yolo/ad_surface_v2/labels/train/160.txt,5,1
train,data/yolo/ad_surface_v3_finetune/images/train/161.png,data/yolo/ad_surface_v3_finetune/labels/train/161.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/161.png,data/yolo/ad_surface_v2/labels/train/161.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/162.png,data/yolo/ad_surface_v3_finetune/labels/train/162.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/162.png,data/yolo/ad_surface_v2/labels/train/162.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/163.png,data/yolo/ad_surface_v3_finetune/labels/train/163.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/163.png,data/yolo/ad_surface_v2/labels/train/163.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/164.png,data/yolo/ad_surface_v3_finetune/labels/train/164.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/164.png,data/yolo/ad_surface_v2/labels/train/164.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/166.png,data/yolo/ad_surface_v3_finetune/labels/train/166.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/166.png,data/yolo/ad_surface_v2/labels/train/166.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/167.png,data/yolo/ad_surface_v3_finetune/labels/train/167.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/167.png,data/yolo/ad_surface_v2/labels/train/167.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/168.png,data/yolo/ad_surface_v3_finetune/labels/train/168.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/168.png,data/yolo/ad_surface_v2/labels/train/168.txt,5,1
train,data/yolo/ad_surface_v3_finetune/images/train/169.png,data/yolo/ad_surface_v3_finetune/labels/train/169.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/169.png,data/yolo/ad_surface_v2/labels/train/169.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/170.png,data/yolo/ad_surface_v3_finetune/labels/train/170.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/170.png,data/yolo/ad_surface_v2/labels/train/170.txt,8,1
train,data/yolo/ad_surface_v3_finetune/images/train/171.png,data/yolo/ad_surface_v3_finetune/labels/train/171.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/171.png,data/yolo/ad_surface_v2/labels/train/171.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/172.png,data/yolo/ad_surface_v3_finetune/labels/train/172.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/172.png,data/yolo/ad_surface_v2/labels/train/172.txt,4,1
train,data/yolo/ad_surface_v3_finetune/images/train/173.png,data/yolo/ad_surface_v3_finetune/labels/train/173.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/173.png,data/yolo/ad_surface_v2/labels/train/173.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/174.png,data/yolo/ad_surface_v3_finetune/labels/train/174.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/174.png,data/yolo/ad_surface_v2/labels/train/174.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/175.png,data/yolo/ad_surface_v3_finetune/labels/train/175.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/175.png,data/yolo/ad_surface_v2/labels/train/175.txt,5,1
train,data/yolo/ad_surface_v3_finetune/images/train/176.png,data/yolo/ad_surface_v3_finetune/labels/train/176.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/176.png,data/yolo/ad_surface_v2/labels/train/176.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/177.png,data/yolo/ad_surface_v3_finetune/labels/train/177.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/177.png,data/yolo/ad_surface_v2/labels/train/177.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/178.png,data/yolo/ad_surface_v3_finetune/labels/train/178.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/178.png,data/yolo/ad_surface_v2/labels/train/178.txt,4,1
train,data/yolo/ad_surface_v3_finetune/images/train/182.png,data/yolo/ad_surface_v3_finetune/labels/train/182.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/182.png,data/yolo/ad_surface_v2/labels/train/182.txt,3,1
train,data/yolo/ad_surface_v3_finetune/images/train/184.png,data/yolo/ad_surface_v3_finetune/labels/train/184.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/184.png,data/yolo/ad_surface_v2/labels/train/184.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/186.png,data/yolo/ad_surface_v3_finetune/labels/train/186.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/186.png,data/yolo/ad_surface_v2/labels/train/186.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/187.png,data/yolo/ad_surface_v3_finetune/labels/train/187.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/187.png,data/yolo/ad_surface_v2/labels/train/187.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/189.png,data/yolo/ad_surface_v3_finetune/labels/train/189.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/189.png,data/yolo/ad_surface_v2/labels/train/189.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/190.png,data/yolo/ad_surface_v3_finetune/labels/train/190.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/190.png,data/yolo/ad_surface_v2/labels/train/190.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/191.png,data/yolo/ad_surface_v3_finetune/labels/train/191.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/191.png,data/yolo/ad_surface_v2/labels/train/191.txt,10,1
train,data/yolo/ad_surface_v3_finetune/images/train/192.png,data/yolo/ad_surface_v3_finetune/labels/train/192.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/192.png,data/yolo/ad_surface_v2/labels/train/192.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/193.png,data/yolo/ad_surface_v3_finetune/labels/train/193.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/193.png,data/yolo/ad_surface_v2/labels/train/193.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/195.png,data/yolo/ad_surface_v3_finetune/labels/train/195.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/195.png,data/yolo/ad_surface_v2/labels/train/195.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/196.png,data/yolo/ad_surface_v3_finetune/labels/train/196.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/196.png,data/yolo/ad_surface_v2/labels/train/196.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/197.png,data/yolo/ad_surface_v3_finetune/labels/train/197.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/197.png,data/yolo/ad_surface_v2/labels/train/197.txt,11,1
train,data/yolo/ad_surface_v3_finetune/images/train/198.png,data/yolo/ad_surface_v3_finetune/labels/train/198.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/198.png,data/yolo/ad_surface_v2/labels/train/198.txt,3,1
train,data/yolo/ad_surface_v3_finetune/images/train/199.png,data/yolo/ad_surface_v3_finetune/labels/train/199.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/199.png,data/yolo/ad_surface_v2/labels/train/199.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/200.png,data/yolo/ad_surface_v3_finetune/labels/train/200.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/200.png,data/yolo/ad_surface_v2/labels/train/200.txt,10,1
train,data/yolo/ad_surface_v3_finetune/images/train/201.png,data/yolo/ad_surface_v3_finetune/labels/train/201.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/201.png,data/yolo/ad_surface_v2/labels/train/201.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/202.png,data/yolo/ad_surface_v3_finetune/labels/train/202.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/202.png,data/yolo/ad_surface_v2/labels/train/202.txt,4,1
train,data/yolo/ad_surface_v3_finetune/images/train/203.png,data/yolo/ad_surface_v3_finetune/labels/train/203.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/203.png,data/yolo/ad_surface_v2/labels/train/203.txt,4,1
train,data/yolo/ad_surface_v3_finetune/images/train/204.png,data/yolo/ad_surface_v3_finetune/labels/train/204.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/204.png,data/yolo/ad_surface_v2/labels/train/204.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/205.png,data/yolo/ad_surface_v3_finetune/labels/train/205.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/205.png,data/yolo/ad_surface_v2/labels/train/205.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/206.png,data/yolo/ad_surface_v3_finetune/labels/train/206.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/206.png,data/yolo/ad_surface_v2/labels/train/206.txt,3,1
train,data/yolo/ad_surface_v3_finetune/images/train/208.png,data/yolo/ad_surface_v3_finetune/labels/train/208.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/208.png,data/yolo/ad_surface_v2/labels/train/208.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/209.png,data/yolo/ad_surface_v3_finetune/labels/train/209.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/209.png,data/yolo/ad_surface_v2/labels/train/209.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/210.png,data/yolo/ad_surface_v3_finetune/labels/train/210.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/210.png,data/yolo/ad_surface_v2/labels/train/210.txt,5,1
train,data/yolo/ad_surface_v3_finetune/images/train/211.png,data/yolo/ad_surface_v3_finetune/labels/train/211.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/211.png,data/yolo/ad_surface_v2/labels/train/211.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/214.png,data/yolo/ad_surface_v3_finetune/labels/train/214.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/214.png,data/yolo/ad_surface_v2/labels/train/214.txt,4,1
train,data/yolo/ad_surface_v3_finetune/images/train/215.png,data/yolo/ad_surface_v3_finetune/labels/train/215.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/215.png,data/yolo/ad_surface_v2/labels/train/215.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/216.png,data/yolo/ad_surface_v3_finetune/labels/train/216.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/216.png,data/yolo/ad_surface_v2/labels/train/216.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/217.png,data/yolo/ad_surface_v3_finetune/labels/train/217.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/217.png,data/yolo/ad_surface_v2/labels/train/217.txt,3,1
train,data/yolo/ad_surface_v3_finetune/images/train/218.png,data/yolo/ad_surface_v3_finetune/labels/train/218.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/218.png,data/yolo/ad_surface_v2/labels/train/218.txt,6,1
train,data/yolo/ad_surface_v3_finetune/images/train/219.png,data/yolo/ad_surface_v3_finetune/labels/train/219.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/219.png,data/yolo/ad_surface_v2/labels/train/219.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/220.png,data/yolo/ad_surface_v3_finetune/labels/train/220.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/220.png,data/yolo/ad_surface_v2/labels/train/220.txt,4,1
train,data/yolo/ad_surface_v3_finetune/images/train/221.png,data/yolo/ad_surface_v3_finetune/labels/train/221.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/221.png,data/yolo/ad_surface_v2/labels/train/221.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/222.png,data/yolo/ad_surface_v3_finetune/labels/train/222.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/222.png,data/yolo/ad_surface_v2/labels/train/222.txt,3,1
train,data/yolo/ad_surface_v3_finetune/images/train/223.png,data/yolo/ad_surface_v3_finetune/labels/train/223.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/223.png,data/yolo/ad_surface_v2/labels/train/223.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/224.png,data/yolo/ad_surface_v3_finetune/labels/train/224.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/224.png,data/yolo/ad_surface_v2/labels/train/224.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/225.png,data/yolo/ad_surface_v3_finetune/labels/train/225.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/225.png,data/yolo/ad_surface_v2/labels/train/225.txt,5,1
train,data/yolo/ad_surface_v3_finetune/images/train/226.png,data/yolo/ad_surface_v3_finetune/labels/train/226.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/226.png,data/yolo/ad_surface_v2/labels/train/226.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/227.png,data/yolo/ad_surface_v3_finetune/labels/train/227.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/227.png,data/yolo/ad_surface_v2/labels/train/227.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/228.png,data/yolo/ad_surface_v3_finetune/labels/train/228.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/228.png,data/yolo/ad_surface_v2/labels/train/228.txt,3,1
train,data/yolo/ad_surface_v3_finetune/images/train/230.png,data/yolo/ad_surface_v3_finetune/labels/train/230.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/230.png,data/yolo/ad_surface_v2/labels/train/230.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/231.png,data/yolo/ad_surface_v3_finetune/labels/train/231.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/231.png,data/yolo/ad_surface_v2/labels/train/231.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/232.png,data/yolo/ad_surface_v3_finetune/labels/train/232.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/232.png,data/yolo/ad_surface_v2/labels/train/232.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/233.png,data/yolo/ad_surface_v3_finetune/labels/train/233.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/233.png,data/yolo/ad_surface_v2/labels/train/233.txt,5,1
train,data/yolo/ad_surface_v3_finetune/images/train/234.png,data/yolo/ad_surface_v3_finetune/labels/train/234.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/234.png,data/yolo/ad_surface_v2/labels/train/234.txt,3,1
train,data/yolo/ad_surface_v3_finetune/images/train/235.png,data/yolo/ad_surface_v3_finetune/labels/train/235.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/235.png,data/yolo/ad_surface_v2/labels/train/235.txt,6,1
train,data/yolo/ad_surface_v3_finetune/images/train/236.png,data/yolo/ad_surface_v3_finetune/labels/train/236.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/236.png,data/yolo/ad_surface_v2/labels/train/236.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/239.png,data/yolo/ad_surface_v3_finetune/labels/train/239.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/239.png,data/yolo/ad_surface_v2/labels/train/239.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/240.png,data/yolo/ad_surface_v3_finetune/labels/train/240.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/240.png,data/yolo/ad_surface_v2/labels/train/240.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/242.png,data/yolo/ad_surface_v3_finetune/labels/train/242.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/242.png,data/yolo/ad_surface_v2/labels/train/242.txt,4,1
train,data/yolo/ad_surface_v3_finetune/images/train/243.png,data/yolo/ad_surface_v3_finetune/labels/train/243.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/243.png,data/yolo/ad_surface_v2/labels/train/243.txt,3,1
train,data/yolo/ad_surface_v3_finetune/images/train/244.png,data/yolo/ad_surface_v3_finetune/labels/train/244.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/244.png,data/yolo/ad_surface_v2/labels/train/244.txt,0,0
